REPDTE,CERT,NAME,STALP,DEPDOM,ASSET,LNLSNET,CHBAL,EQ
20210331,33450,ARBOR BANK,NE,443819,516883,409325,50569,39480
20210331,33457,OAK VALLEY COMMUNITY BANK,CA,1518517,1665927,1011423,303665,131748
20210331,33458,MONONA BANK,WI,927874,1074763,911047,24528,117571
20210331,33470,TODAYS BANK,AR,225994,287193,191294,29391,25287
20210331,33492,CRESCENT BANK&TRUST,LA,714047,885724,727031,36089,150403
20210331,33497,CHARLES SCHWAB PREMIER BK SS,TX,30564000,33115000,0,2361000,2461000
20210331,33503,UNITY BANK,NJ,1629284,1997704,1647666,235218,184308
20210331,33506,FIRST NB OF COFFEE COUNTY,GA,309401,337811,172998,116233,26951
20210331,33510,EAST BOSTON SAVINGS BANK,MA,5106059,6501443,5231554,1034107,766463
20210331,3351,FIRST NATIONAL BANK OF MOODY,TX,38796,51698,22591,6170,10766
20210331,33539,PREFERRED BANK,CA,4723757,5450151,4114486,922442,539269
20210331,33542,ROCK CANYON BANK,UT,638969,712297,469868,217705,66119
20210331,33552,BOONE BANK&TRUST CO,IA,155555,171144,63025,31644,15046
20210331,33555,SOUTH STB NA,FL,32541758,39608763,24437945,5864276,4898851
20210331,33565,DESJARDINS BANK NA,FL,218391,252882,176932,58504,32683
20210331,33568,UNITED BANK OF PHILADELPHIA,PA,54170,60861,38546,7707,5410
20210331,3363,COMMUNITYBANK OF TEXAS N A,TX,3414909,4029141,2851763,604671,517546
20210331,33645,LEE BANK,MA,417799,477452,335125,60698,37487
20210331,33646,BANK OF EAST ASIA LTD,NY,2780896,3157743,2120729,808148,
20210331,33648,BANK OF INDIA,NY,1783878,6869564,1619623,5220868,
20210331,33649,INDUSTRIAL BANK OF KOREA,NY,12443,125565,102504,22225,
20210331,33653,BANK OF CHINA,NY,21713589,50047905,14407187,30254643,
20210331,33656,METROPOLITAN BANK&TRUST CO,NY,9000,32724,860,20257,
20210331,33661,MIZRAHI TEFAHOT BANK LTD,CA,803636,2814075,596971,1983505,
20210331,33664,STATE BANK OF INDIA,IL,1226036,2123042,1960464,101432,
20210331,33681,BANK OF BARODA,NY,4508896,10324364,5794952,4406084,
20210331,33682,STATE BANK OF INDIA,NY,8052607,12475626,9005997,2532775,
20210331,33684,ALLIED IRISH BANKS,NY,0,809603,15402,100422,
20210331,33686,BANK HAPOALIM B M,NY,3647654,8335556,4348765,3068435,
20210331,3368,NORMANGEE STATE BANK,TX,117661,139015,63642,18010,20933
20210331,33690,BANCO BILBAO VIZCAYA SA,NY,4392262,12382218,5687033,6066278,
20210331,33692,STANDARD CHARTERED BANK PLC,NY,44307387,55684639,12547512,31117201,
20210331,33693,MASHREQBANK PSC,NY,181497,1521965,732846,759187,
20210331,33708,INTERNATIONAL BK OF CHICAGO,IL,730428,837618,604007,50176,89248
20210331,33739,CITIZENS COMMUNITY BANK,TN,252734,289394,153868,66521,33823
20210331,33753,CITIZENS COMMUNITY BANK,IL,381624,450074,258658,12206,48633
20210331,33758,STARION BANK,ND,1408260,1644731,891108,156628,173000
20210331,33761,VILLAGE BANK,MN,386211,420129,270259,42742,29933
20210331,3376,OZONA NATIONAL BANK,TX,292185,324296,109226,95626,31129
20210331,33785,STIFEL TRUST CO NA,MO,785956,867207,0,91171,74004
20210331,33794,FIRST CMTY BANK OF E TN,TN,164530,195747,111107,52030,21787
20210331,33802,TIOGA-FRANKLIN SAVINGS BANK,PA,51668,89419,80181,5549,5353
20210331,33803,WHEATON B&T NA,IL,2292711,2705907,1912073,269248,261947
20210331,33805,COMMUNITY BANK OF ELMHURST,IL,174220,191097,100765,13158,16705
20210331,33812,AMERICAN NB FOX CITIES,WI,266391,333734,242026,9350,45663
20210331,33818,PRIORITY BANK,AR,68231,97967,81928,9667,10171
20210331,33823,CAPITAL COMMUNITY BANK,UT,390008,488963,393184,61174,57394
20210331,33826,COLUMBIA STATE BANK,WA,14776957,17326322,9554200,885940,2294819
20210331,33831,FDS BANK,OH,15000,104287,2073,10493,34586
20210331,33832,FIRST CMTY BK OF THE OZARKS,MO,106179,135006,89951,4967,13676
20210331,33849,HINSDALE B&T CO NA,IL,3332099,3987450,2734680,395353,450539
20210331,3384,LIBERTY NB IN PARIS,TX,309755,360944,196787,43823,51054
20210331,33851,BANK OF MILAN,TN,80575,89352,41917,17900,7453
20210331,33855,CREDIT FIRST NATIONAL ASSN,OH,500,31543,0,30172,30137
20210331,33859,CATSKILL HUDSON BANK,NY,530532,571580,361565,45276,40027
20210331,33860,NATIONAL BANK OF INPOLIS,IN,2604471,2992675,1660726,620750,202244
20210331,33867,QUAD CITY BANK&TRUST CO,IA,1841521,2106901,1537107,82388,201110
20210331,33879,RAYMOND JAMES TRUST NA,FL,0,44046,0,32788,35844
20210331,3387,FIRSTBANK SOUTHWEST,TX,1146713,1256235,657274,34821,96650
20210331,33880,WISCONSIN RIVER BANK,WI,151436,177177,112680,13970,17635
20210331,3388,PERRYTON NATIONAL BANK,TX,142473,170774,55262,20992,28207
20210331,33893,RAYMOND JAMES BANK NA,FL,29439158,33220680,22879145,1603101,2409072
20210331,3389,POINTBANK,TX,638058,715760,355822,106808,72387
20210331,33905,HERITAGE BANK OF COMMERCE,CA,4299478,4999223,2663245,1443054,599741
20210331,33922,FRONTIER BANK,SD,231127,256410,147835,11536,24482
20210331,33926,CHARLEVOIX STATE BANK,MI,253277,275784,124812,52032,21862
20210331,33928,PATRIOT BANK NATIONAL ASSN,CT,695641,886362,669079,84274,92507
20210331,33935,WINTRUST BANK NATIONAL ASSN,IL,7238849,8321670,6977009,387195,810208
20210331,33947,TD BANK USA NATIONAL ASSN,DE,25118850,29853040,7311720,13291290,3009481
20210331,33954,CAPITAL ONE BANK USA NA,VA,65098328,105969092,75658577,9496863,20464643
20210331,33959,NATBANK NATIONAL ASSN,FL,144974,183890,148202,27767,31859
20210331,33962,SYNOVUS TRUST CO NA,GA,0,110648,0,56001,108036
20210331,3399,FIRST CAPITAL BANK,TX,65968,72452,60620,3408,6375
20210331,3400,TEXAS REPUBLIC BANK NA,TX,292894,368799,285503,76039,41818
20210331,34010,EVERTRUST BANK,CA,780084,1025466,698394,152446,202445
20210331,34011,VILLAGE B&T NA,IL,1960166,2282764,1790094,201912,218877
20210331,34014,TEXAS NATIONAL BANK,TX,148862,166895,38828,31687,17419
20210331,3401,FIRST NB OF QUITAQUE,TX,81982,92636,27875,50412,9685
20210331,34020,COMMUNITY BANK,KS,127947,150850,108113,24929,13595
20210331,34023,TNBANK,TN,236911,288041,190557,26138,24428
20210331,3402,BTH BANK NATIONAL ASSN,TX,1793499,2060071,1274125,407618,256176
20210331,34038,PARK RIDGE COMMUNITY BANK,IL,339742,410110,310159,25715,50844
20210331,34040,FIRST AMERICAN STATE BANK,CO,229020,264377,193519,33641,24152
20210331,34047,FIRST COMMUNITY BANK,SC,1275120,1492235,881984,112886,143446
20210331,34052,BAY BANK,WI,133868,158806,78359,24586,16999
20210331,34056,DEUTSCHE BANK TRUST CO NA,NY,0,169275,0,38208,143459
20210331,34057,PRIVATE TRUST CO NA,OH,0,21899,0,6773,20848
20210331,34058,LUSITANIA SAVINGS BANK,NJ,320653,377613,158319,78611,53408
20210331,3405,VANTAGE BANK TEXAS,TX,2361456,2653253,2008348,379713,283184
20210331,34065,UMB BANK&TRUST NATIONAL ASSN,MO,0,3041,0,0,3040
20210331,34068,THOMASVILLE NATIONAL BANK,GA,1085807,1254987,1030201,101381,108733
20210331,34069,WILMINGTON TRUST NA,DE,6463386,7174974,112764,6970833,640342
20210331,34073,LIBERTYVILLE B&T CO NA,IL,1694271,2033765,1575483,87702,179910
20210331,34074,CAPITOL BANK,WI,465930,528013,341245,90510,54335
20210331,34076,ILLINOIS BANK&TRUST,IL,1426426,1584561,881898,40548,149413
20210331,340,PEOPLES BANK BILOXI MS,MS,634439,749697,268201,105116,91536
20210331,34102,SUMMIT COMMUNITY BANK INC,WV,2730119,3245975,2421113,176531,339430
20210331,34108,PAN AMERICAN BANK&TRUST,IL,341716,381703,284989,33733,34281
20210331,34110,QUANTUM NATIONAL BANK,GA,572724,638118,535966,77111,62631
20210331,34116,FIRST BANK,GA,442105,489132,335967,31317,45611
20210331,34120,BANK OF ANN ARBOR,MI,2007559,2389262,1590714,591145,217582
20210331,34138,GREATER COMMUNITY BANK,GA,249590,288451,206483,61556,27033
20210331,34146,PEOPLES BANK OF SENECA,MO,265375,304037,229200,43265,25207
20210331,34147,BANK RHODE ISLAND,RI,2566278,3171394,2395999,71568,339065
20210331,34148,BANK OF STAR VALLEY,WY,281132,319170,137169,19070,29924
20210331,34150,FIRST UNITED BANK&TRUST CO,KY,380017,437389,296905,5737,44123
20210331,34160,COMMUNITY BK CO FITZGERALD,GA,194239,222953,119205,12852,22775
20210331,34162,WEST POINTE BANK,WI,216246,294481,234834,4371,54166
20210331,34171,ONB BANK,MN,105773,136980,105155,11100,14418
20210331,34193,APPLIED BANK,DE,157409,199058,76493,121802,40502
20210331,34207,GREAT PLAINS NATIONAL BANK,OK,898124,1006771,851631,41130,97931
20210331,34209,SURREY BANK&TRUST,NC,413766,469698,251404,171652,51747
20210331,34210,COMMUNITY BANK OF THE BAY,CA,661635,762107,535910,170627,63256
20210331,34211,PLATTE VALLEY BANK,NE,764793,898400,629789,124455,79456
20210331,34217,FIRST A NATL BK ASSN,MS,4675933,5436548,3037549,813007,729203
20210331,34221,MORGAN STANLEY PRIVATE BK NA,NY,107705000,126864000,87384000,9081000,8448000
20210331,34229,CITIZENS BANK OF GEORGIA,GA,398880,441688,236871,85019,41771
20210331,34233,MARINE BANK&TRUST CO,FL,437719,471702,326821,100720,32051
20210331,34240,WOLF RIVER COMMUNITY BANK,WI,210949,241282,149448,10613,28999
20210331,34252,PACIFIC COAST BANKERS BANK,CA,1330602,1526890,177258,717778,132978
20210331,34254,PLANTERS BANK INC,KY,1094864,1313609,1010412,36867,154526
20210331,34256,CITIZENS COMMERCE BANK,KY,275279,310570,227724,23380,29507
20210331,34259,CROWN BANK,NJ,420589,562035,431801,69413,115949
20210331,34294,CFG COMMUNITY BANK,MD,1628848,1856255,1345334,279194,193723
20210331,34295,INVESTORS COMMUNITY BANK,WI,1127925,1487908,1002371,17821,202201
20210331,342,FARMERS STATE BANK,MT,521560,577693,335242,29955,48921
20210331,3430,WESTAMERICA BANK,CA,5925979,6867229,1270273,866524,685836
20210331,34313,EAGLEMARK SAVINGS BANK,NV,155325,273260,191676,32590,28986
20210331,34319,SOUTHWESTERN NATIONAL BANK,TX,654052,775423,613773,124017,92831
20210331,34328,CACHE BANK&TRUST,CO,97858,111253,26083,50489,13068
20210331,34331,DSRM NATIONAL BANK,NM,500,4095,0,840,3365
20210331,34334,AMERICAN METRO BANK,IL,66804,85722,59219,24158,9624
20210331,34351,USAA SAVINGS BANK,NV,196950,1856317,0,1207302,392456
20210331,34352,CITY FIRST BANK OF D C NA,DC,356838,470754,225982,60737,32796
20210331,34363,CORE BANK,NE,650980,719440,629767,10552,63832
20210331,34383,TEXAS CAPITAL BANK NA,TX,33727275,40035375,24327057,11428092,2922039
20210331,34384,PREMIER BANK,IA,470024,569702,455128,44642,70297
20210331,34386,SPRING VALLEY BANK,OH,60226,93795,71535,21230,33501
20210331,34393,1ST EQUITY BANK,IL,102193,144228,100717,39362,22977
20210331,34394,SECURITY NB OF SOUTH DAKOTA,SD,204940,247533,127461,46066,26819
20210331,34395,BARRINGTON B&T CO NA,IL,2768575,3552342,3049858,70065,443353
20210331,34401,FORTIS PRIVATE BANK,CO,915502,1046666,700603,152921,90992
20210331,34403,COASTAL COMMUNITY BANK,WA,1676451,2028211,1746891,204262,154028
20210331,34404,WEBBANK,UT,433257,3157124,2890098,163220,222889
20210331,34407,NORTHSTAR BANK,IA,191750,218285,121103,72942,25714
20210331,34409,THE BANK,LA,310612,353050,232606,53589,32804
20210331,3440,FIRST NORTHERN BANK OF DIXON,CA,1611165,1779964,950810,309147,145654
20210331,34415,FIRST COMMAND BANK,TX,933685,1012472,371172,70594,68985
20210331,34416,NORTHSIDE COMMUNITY BANK,IL,219715,289380,203277,51667,58743
20210331,34422,AMERICAN BANK,PA,598380,774880,604246,75359,77205
20210331,34441,STATE BANK,WY,28495,31105,10178,7039,2565
20210331,34444,CUSTOMERS BANK,PA,12648741,18982983,16039570,577554,1315677
20210331,34455,FIRST NATIONAL BANK,TX,80386,88629,33451,2136,7982
20210331,34456,KEYSTONE BANK SSB,TX,340549,404059,294559,65210,38680
20210331,34457,BANK OF JACKSON,TN,186469,223770,60994,2378,24232
20210331,34460,MILLENNIAL BANK,AL,95119,111865,69925,15125,10066
20210331,34465,WELLS FARGO DE TR CO NA,DE,0,233428,0,227134,231456
20210331,34468,TWO RIVERS BANK,NE,122879,146326,74966,2807,20172
20210331,34478,CEDAR HILL NATIONAL BANK,NC,2000,13880,0,2341,10881
20210331,34488,HIAWATHA BANK&TRUST CO,IA,85116,98710,73743,2757,10104
20210331,34489,EDISON NATIONAL BANK,FL,427690,483771,155207,284043,35690
20210331,34496,FIRST COMMERCIAL BANK USA,CA,553325,780572,662504,61618,141938
20210331,34507,PRINCIPAL BANK,IA,4224588,4667777,1256565,132146,379452
20210331,34517,PEOPLES BANK OF EAST TN,TN,271423,305724,190268,48270,30175
20210331,34519,MERRICK BANK,UT,3266164,4508638,3061845,1056809,1164718
20210331,34526,PRAIRIE COMMUNITY BANK,IL,147070,163519,106029,41575,12983
20210331,34533,FIRST COMMUNITY BANK,AR,1518972,1851655,1414020,100598,159495
20210331,34535,TCM BANK NATIONAL ASSN,FL,184023,252416,217504,13948,55405
20210331,34548,NEIGHBORHOOD NATIONAL BANK,CA,88567,129348,76932,3013,10885
20210331,34562,ENCORE BANK,AR,699988,908083,639194,36922,90096
20210331,34566,ALLIANCE BANK,MO,260548,310736,232513,45451,37309
20210331,34585,PACIFIC CREST SAVINGS BANK,WA,199416,255160,178769,46752,29197
20210331,34588,U S BANK TRUST CO NA,OR,0,20638,0,20194,20516
20210331,34589,ATLANTIC UNION BANK,VA,16394323,19800793,14178451,400565,2872540
20210331,34598,MERCANTILE BANK OF MICHIGAN,MI,3655452,4691487,3375681,652344,460627
20210331,34599,PITNEY BOWES BANK INC,UT,622746,742649,214925,120468,65068
20210331,34603,MVB BANK INC,WV,2221794,2642285,1668171,351419,271116
20210331,34606,AMERICAN BANK OF OKLAHOMA,OK,303469,364975,253149,17969,29383
20210331,34607,FIRST INTERNET BANK OF IN,IN,3245672,4186434,3061287,439650,382276
20210331,34610,COMMUNITY FIRST BANKING CO,MO,225734,255025,149979,40610,24938
20210331,34618,MACATAWA BANK,MI,2395273,2733572,1374814,901292,254866
20210331,34619,ITS BANK,IA,500,8852,0,6174,8321
20210331,34627,COMMUNITY FIRST BANK,WA,537917,582520,306131,73114,43918
20210331,34629,COMPUTERSHARE TRUST CO NA,MA,0,41007,0,32353,37410
20210331,34643,SUNSTATE BANK,FL,428016,521811,245889,117572,56146
20210331,34644,KEY COMMUNITY BANK,MN,61887,68081,44057,22361,6011
20210331,34652,HOME FED BK OF HOLLYWOOD,FL,35721,48119,25053,14682,5554
20210331,34656,AMERICAN FIRST NATIONAL BANK,TX,1856490,2101037,1851803,137062,233558
20210331,34662,NORTH GEORGIA NATIONAL BANK,GA,154247,173348,84712,29887,15292
20210331,34666,COMMUNITY BANK,KS,140550,157392,82080,22191,15508
20210331,34681,CRYSTAL LAKE B&T CO NA,IL,1121737,1335939,1034317,105245,121181
20210331,34685,PEOPLES BANK OF COMMERCE,OR,719335,808720,532239,168267,72122
20210331,34686,CHARTER BANK,IA,183811,205207,107274,26993,20635
20210331,34697,WEX BANK,UT,2031751,2673190,2145157,327147,286352
20210331,34699,METROPOLITAN COMMERCIAL BANK,NY,4451024,4921336,3201386,1135021,391487
20210331,34710,NATIONWIDE TRUST CO FSB,OH,500,203935,0,23160,64057
20210331,34711,FARMERS BLDG&SVG BANK,PA,97368,120412,44964,41926,21902
20210331,34717,TOWN BANK NATIONAL ASSN,WI,2672538,3145537,2128129,360759,314731
20210331,34719,FARMERS&MERCHANTS BK COLBY,KS,204497,290790,191360,15079,39801
20210331,34726,NEW MEXICO BANK&TRUST,NM,2077304,2358090,1283573,34847,223495
20210331,34728,INDEPENDENT BANK,TN,1042137,1195051,908112,124426,146671
20210331,34732,NEW COVENANT TRUST CO NA,IN,0,6467,0,3916,5970
20210331,34742,EAGLEBANK,MD,9292504,11102077,7566815,1717515,1369860
20210331,34747,HILLSBORO BANK,FL,176948,201554,78571,75701,23187
20210331,34748,CLEARPOINT FEDERAL B&T,IN,91204,113768,0,1315,21153
20210331,34752,FIRST CMTY BANK OF HILLSBORO,IL,107611,133216,68355,13491,10898
20210331,34755,VIRGINIA NATIONAL BANK,VA,805272,918612,615454,94495,79253
20210331,34759,ASIAN BANK,PA,211836,279693,227817,6455,30655
20210331,34760,PORTAGE COMMUNITY BANK,OH,401009,468471,266511,98225,47197
20210331,34775,TIAA FSB,FL,27479380,39164920,32747813,991556,3550779
20210331,34778,FIRST TRUST BANK OF ILLINOIS,IL,289767,376017,142450,44907,36277
20210331,34781,TRANSPORTATION ALLIANCE BK D,UT,801508,1234027,1015336,74480,109731
20210331,34784,COMMERCIAL CAPITAL BANK,LA,207285,234599,142284,70798,26318
20210331,34786,ENTERPRISE BANK,PA,268513,386653,316620,49328,31627
20210331,34788,AMERICAN BUSINESS BANK,CA,3420860,3705210,2169072,388991,248084
20210331,34799,THRIVENT TRUST CO,WI,2000,26952,0,2700,17405
20210331,34803,RESOURCE BANK,LA,809843,933368,630182,186850,100708
20210331,34805,MISSION BANK,CA,1237574,1362246,864177,284374,107874
20210331,34811,NEBRASKALAND NATIONAL BANK,NE,668431,822422,499839,46203,89520
20210331,34812,GRANDSOUTH BANK,SC,1001491,1136089,876535,96592,111100
20210331,34813,U S BANK TRUST NA SD,SD,0,115694,0,109965,113968
20210331,34836,NORTH AMERICAN BANKING CO,MN,840847,902797,489483,120549,60556
20210331,34837,PREMIER BANK INC,WV,1171072,1394858,937947,113451,178635
20210331,34847,SOUTHERN BANK OF TENNESSEE,TN,315417,358587,237227,73284,42491
20210331,34849,PREMIER BANK,IA,315462,409256,278424,31919,33506
20210331,34857,COMMUNITY BANK OF OELWEIN,IA,95593,114870,64169,11759,16314
20210331,34860,NEW REPUBLIC BANK,NC,72677,91543,61097,1104,12876
20210331,34876,CONNECTICUT CMTY BANK NA,CT,577402,632006,442955,175309,53201
20210331,34885,SUSSER BANK,TX,1107987,1365727,938165,330843,153369
20210331,34887,PREMIER BANK OF ARKANSAS,AR,161946,189692,150821,27010,26289
20210331,34888,PARKE BANK,NJ,1731185,2102736,1518073,504357,250796
20210331,34890,NEW PEOPLES BANK INC,VA,721822,809234,587161,130970,74149
20210331,34899,FIRST CITRUS BANK,FL,557253,613162,474497,118095,47852
20210331,34900,PREFERRED BANK,IL,64503,70446,37387,6586,5927
20210331,34908,COGENT BANK,FL,566402,877902,670913,87397,75050
20210331,34918,FIRST NB OF HEREFORD,TX,182546,211484,137048,38209,19728
20210331,34930,ALLIANCE BANK,KS,122457,136437,90133,37733,13515
20210331,34934,UNION BANK,NC,882522,1056346,638623,64031,101348
20210331,34936,LEGENDS BANK,TN,558145,628287,423835,71121,56992
20210331,34938,COMMERCE BANK,MS,128743,151315,86190,18255,16159
20210331,34940,PACIFIC MERCANTILE BANK,CA,1388317,1579123,1227645,259983,174042
20210331,34953,NORTHPOINTE BANK,MI,2033999,3685489,3202029,189578,387731
20210331,34955,AMERICAN B&T CO NA,IA,395451,453694,244829,84056,40954
20210331,34966,FIRST CAPITAL BANK,NC,244593,292389,192035,58212,29612
20210331,34967,POPULAR BANK,NY,8097041,10557535,7681772,785644,1839953
20210331,34968,BANCO POPULAR DE PUERTO RICO,PR,50489000,55853000,20471000,11315000,4184000
20210331,34969,FIRST CENTRAL SAVINGS BANK,NY,612908,679362,578108,37872,63146
20210331,34973,PEOPLES SAVINGS BANK,IA,386886,447108,200638,60432,43486
20210331,34978,SYNERGY BANK,LA,657315,732624,411284,49730,72284
20210331,34980,RED RIVER BANK,LA,2536633,2819619,1601158,602017,262500
20210331,34982,LANDMARK COMMUNITY BANK,TN,839880,1006708,790729,5961,102179
20210331,34995,FIRST CENTRAL BANK MCCOOK,NE,101073,121417,97154,4620,14213
20210331,34997,FIRST HOME BANK,FL,610323,1716745,1575215,63204,85978
20210331,34998,FIRST IC BANK,GA,719208,812031,582286,170689,87764
20210331,35014,NBKC BANK,KS,976354,1207484,575059,409174,182747
20210331,35015,LONE STAR CAPITAL BANK NA,TX,296013,335003,202648,63243,37097
20210331,35019,COMMERCE COMMUNITY BANK,LA,56355,62999,31695,20363,6456
20210331,35020,COMMUNITY FIRST BANK,LA,479589,524808,364044,99701,43967
20210331,35027,CORNERSTONEBANK,GA,192166,213736,146206,20207,18644
20210331,35028,FIRSTCAPITAL BANK OF TX NA,TX,1641819,1949473,1508367,171158,249755
20210331,35029,AB&T,GA,225319,261725,169846,83002,21981
20210331,35031,FREEDOM FINANCIAL BANK,IA,166120,226255,169675,13262,19910
20210331,35033,AMERICAN COMMUNITY BANK,NY,206813,246428,195759,24971,29908
20210331,35043,SUNSET BANK&SAVINGS,WI,122886,140461,85767,34983,15985
20210331,35052,HEARTLAND NATIONAL BANK,FL,583067,633876,163462,317160,46916
20210331,35056,MADISON CNTY CMTY BANK,FL,142532,156797,67927,16587,13095
20210331,35060,SETTLERS BANK,OH,124168,143076,81495,42393,17548
20210331,35063,CHICAGO TRUST CO NA,IL,0,116385,0,92430,114177
20210331,35075,PHILADELPHIA TRUST CO,PA,5433,21563,7006,11689,14783
20210331,35077,LINKBANK,PA,326141,421062,384635,13770,49483
20210331,35084,PETIT JEAN STATE BANK,AR,175596,214227,94128,41590,29763
20210331,35094,COMMUNITY BANK OF MEMPHIS,MO,51731,58592,26263,17063,6711
20210331,35095,TOWNE BANK,VA,12218443,15079397,10201411,2108035,1800216
20210331,35101,BUCKEYE COMMUNITY BANK,OH,195739,224665,143809,36211,24663
20210331,35103,IDAHO TRUST BANK,ID,167288,188875,114761,63090,21399
20210331,35109,SENB BANK,IL,279316,368797,235206,49962,34034
20210331,3510,BANK OF AMERICA NA,NC,1855921000,2316773000,883411000,300115000,220421000
20210331,35111,VILLAGE BANK,VA,621664,716154,605216,34687,65614
20210331,35115,AUTO CLUB TRUST FSB,MI,393892,592397,297365,16583,60489
20210331,35117,CENTERBANK,OH,215659,278367,225695,9055,25574
20210331,35118,COMMUNITY BK OF WICHITA INC,KS,96052,104846,75684,14048,8393
20210331,3511,WELLS FARGO BANK NA,SD,1463374000,1773157000,841128000,274724000,171094000
20210331,35131,SAUK VALLEY BANK&TRUST CO,IL,488510,579182,354508,32042,48970
20210331,35138,MILLENNIUM BANK,TN,441488,495024,344506,100335,48312
20210331,35139,SEATTLE BANK,WA,575396,708263,625326,63985,79600
20210331,35141,BMW BANK OF NORTH AMERICA,UT,7581250,11492851,8609315,509714,1579537
20210331,3514,BANK OF THE WEST,CA,82708205,98394237,58933716,8995533,13677640
20210331,35151,NEW MILLENNIUM BANK,NJ,403689,462359,368550,74298,44090
20210331,35154,M Y SAFRA BANK FSB,NY,281488,328301,209145,34208,43302
20210331,35157,FARM BUREAU BANK FSB,NV,651729,770199,587077,137692,88179
20210331,35161,MURRAY BANK,KY,350690,388439,238491,51187,33026
20210331,35164,CAPITAL BANK&TRUST CO,CA,500,227274,0,27365,136700
20210331,35169,STATE BANK,IL,257575,324403,188207,42765,31846
20210331,35172,BOUNDARY WATERS BANK,MN,113195,131287,88447,33124,14515
20210331,35206,FIDELITY PERSONAL TR CO FSB,MA,500,111738,0,77,109984
20210331,35207,BANK OF THE JAMES,VA,805279,886683,610635,124463,71714
20210331,35212,COMMUNITY BANK OF THE SOUTH,FL,209550,231443,74567,110018,19559
20210331,35214,FIRST RELIANCE BANK,SC,664394,774956,533032,121415,83599
20210331,35218,FLAGLER BANK,FL,378442,458967,324544,29395,41057
20210331,35220,WYOMING COMMUNITY BANK,WY,168506,195760,105528,4310,15975
20210331,35221,FREEDOM BANK,IN,479184,538514,413257,73510,55173
20210331,35223,FIRST SECURE COMMUNITY BANK,IL,409657,478466,313617,57486,38774
20210331,35229,SOUTHERN ILLINOIS BANK,IL,131998,152782,74125,26475,16160
20210331,35230,EVERGREEN BANK GROUP,IL,1017720,1210954,956590,129065,141588
20210331,35236,CENTURY BANK OF GEORGIA,GA,271068,296200,133791,87491,23408
20210331,35237,JOHN DEERE FINANCIAL FSB,WI,1130558,2938144,2899044,1298,653803
20210331,35241,OPTUS BANK,SC,153379,196323,91073,34405,17688
20210331,35248,OLD POINT TRUST&FINL SERVICE,VA,0,7003,0,292,6152
20210331,35261,TWIN CITY BANK,WA,73946,81175,54771,4001,6713
20210331,35267,AIG FEDERAL SAVINGS BANK,DE,500,37742,0,702,36337
20210331,35274,BLUE RIDGE BANK NA,VA,2166768,3154996,2413593,274105,262014
20210331,35276,FREEDOM BANK OF SOUTHERN MO,MO,474237,539225,350281,22796,55680
20210331,35278,CAPITAL BANK NATIONAL ASSN,MD,1863751,2057424,1582721,317964,144263
20210331,35286,CORNERSTONE BANK,NJ,250495,278119,189734,47190,22510
20210331,35292,GREAT AMERICAN BANK,KS,185553,247068,207170,24298,32312
20210331,35295,SOUTHERN FIRST BANK,SC,2274189,2579479,2197256,130524,264716
20210331,352,BANK OF BAKER,MT,159609,176699,75557,60277,16478
20210331,35303,OLD MISSION BANK,MI,118017,136076,53280,20414,15683
20210331,35304,FLORIDA BUSINESS BANK,FL,167962,190166,142979,16801,20342
20210331,35314,ALAMERICA BANK,AL,13886,16153,7788,5272,2173
20210331,35317,GLENMEDE TRUST CO NA,PA,0,138149,0,33119,67060
20210331,35320,GEORGIA COMMUNITY BANK,GA,351719,398895,211398,109886,42858
20210331,35323,FINWISE BANK,UT,195282,325576,238983,74222,46015
20210331,35331,CALIFORNIA FIRST NB,CA,42789,89967,31764,50812,46832
20210331,35333,OAK BANK,WI,353597,426866,303152,48966,40280
20210331,35348,CENTRAL BANK OF OKLAHOMA,OK,597140,765937,604736,33922,136650
20210331,35361,FIVE STAR BANK,CA,1986452,2149847,1524283,460287,157452
20210331,35365,BANK OF OAK RIDGE,NC,503453,572704,457734,21755,56059
20210331,35366,CHINO COMMERCIAL BANK N A,CA,282593,338586,197579,78940,29150
20210331,35377,ALPINE CAPITAL BANK,NY,196061,251367,111324,63462,52786
20210331,35388,SEI PRIVATE TRUST CO,PA,500,207009,0,102,195059
20210331,35393,UNITED TRUST BANK,IL,38305,46143,33280,9398,5946
20210331,35394,MASSMUTUAL TRUST CO,CT,50500,87311,0,11206,26275
20210331,35406,BANKVISTA,MN,391883,469849,415481,27047,38018
20210331,35407,YAMPA VALLEY BANK,CO,404027,457468,299499,61505,38490
20210331,35412,AMERICAN COMMUNITY B&T,IL,771205,859916,613801,86308,82195
20210331,35413,BESSEMER TR CO OF CA NA,CA,0,12933,0,1845,12929
20210331,35417,TRISTAR BANK,TN,343202,390298,234398,53116,31188
20210331,35420,BRANSON BANK,MO,251733,286089,210807,35037,25102
20210331,35422,LEADERS BANK,IL,298076,365250,271004,63830,44967
20210331,35427,UNITED NATIONAL BANK,GA,221163,267046,196711,54093,34974
20210331,35430,OPTIMUMBANK,FL,210037,252376,168310,9837,22935
20210331,35439,BANK OF BROOKHAVEN,MS,190072,220297,109358,28256,21186
20210331,35441,FOUR CORNERS COMMUNITY BANK,NM,368436,455706,293779,54052,48061
20210331,35442,CITIZENS BK CUMBERLAND CNTY,KY,67264,79869,54250,5706,10625
20210331,35444,BCORP BANK,DE,7020114,7753277,4676655,1746543,601971
